time,CH_PV,CH_temp,P_PV,P_temp
2015-08-07 10:00:00,6.926,24.614,6.407,20.155
2015-08-07 11:00:00,6.761,25.135,7.363,21.073
2015-08-07 12:00:00,6.623,25.535,7.744,21.503
2015-08-07 13:00:00,6.981,26.044,7.512,21.634
2015-08-07 14:00:00,7.142,26.417,6.82,21.545
2015-08-07 15:00:00,6.138,26.486,6.296,21.617
2015-08-07 16:00:00,3.769,26.207,5.12,21.367
2015-08-07 17:00:00,2.265,25.861,3.528,20.565
2015-08-07 18:00:00,0.965,25.349,2.042,19.686
2015-08-07 19:00:00,0.112,24.069,0.834,18.919
2015-08-07 20:00:00,0.0,23.219,0.205,18.021
2015-08-07 21:00:00,0.0,22.944,0.0,16.941
2015-08-07 22:00:00,0.0,22.567,0.0,16.184
2015-08-07 23:00:00,0.0,22.072,0.0,15.596
2015-08-08 00:00:00,0.0,21.642,0.0,23.441
2015-08-08 01:00:00,0.0,21.263,0.0,23.126
2015-08-08 02:00:00,0.0,20.893,0.0,22.714
2015-08-08 03:00:00,0.0,20.53,0.0,22.105
2015-08-08 04:00:00,0.0,20.163,0.0,21.542
2015-08-08 05:00:00,0.0,19.914,0.0,21.0
2015-08-08 06:00:00,0.305,20.437,0.291,21.454
2015-08-08 07:00:00,1.43,21.431,1.018,21.845
2015-08-08 08:00:00,2.478,22.596,1.951,23.035
2015-08-08 09:00:00,4.319,23.905,2.716,24.677
2015-08-08 10:00:00,5.983,25.164,3.866,25.954
2015-08-08 11:00:00,6.554,26.055,5.295,27.467
2015-08-08 12:00:00,5.535,26.384,5.996,28.959
2015-08-08 13:00:00,5.145,26.574,5.999,29.964
2015-08-08 14:00:00,3.366,26.312,5.745,30.473
2015-08-08 15:00:00,1.88,25.789,5.146,30.494
2015-08-08 16:00:00,1.411,25.192,4.112,29.948
2015-08-08 17:00:00,2.166,24.906,2.828,28.752
2015-08-08 18:00:00,1.055,24.104,1.475,26.891
2015-08-08 19:00:00,0.113,22.595,0.424,24.64
2015-08-08 20:00:00,0.0,21.419,0.009,22.476
2015-08-08 21:00:00,0.0,20.945,0.0,20.902
2015-08-08 22:00:00,0.0,20.448,0.0,19.723
2015-08-08 23:00:00,0.0,20.303,0.0,18.928
2015-08-09 00:00:00,0.0,20.237,0.0,8.54
2015-08-09 01:00:00,0.0,20.403,0.0,8.557
2015-08-09 02:00:00,0.0,20.282,0.0,8.518
2015-08-09 03:00:00,0.0,20.225,0.0,8.274
2015-08-09 04:00:00,0.0,20.331,0.0,8.169
2015-08-09 05:00:00,0.0,20.336,0.0,7.876
2015-08-09 06:00:00,0.11,20.599,0.0,7.541
2015-08-09 07:00:00,0.493,21.027,0.528,8.505
2015-08-09 08:00:00,1.302,21.576,2.417,10.232
2015-08-09 09:00:00,2.126,22.331,4.564,13.473
2015-08-09 10:00:00,2.768,23.044,6.223,15.9
2015-08-09 11:00:00,3.913,23.831,7.293,17.339
2015-08-09 12:00:00,5.28,24.72,7.827,18.302
2015-08-09 13:00:00,5.107,25.295,7.85,18.933
2015-08-09 14:00:00,3.635,25.499,7.374,19.235
2015-08-09 15:00:00,3.182,25.702,6.342,19.223
2015-08-09 16:00:00,2.956,25.713,4.821,18.871
2015-08-09 17:00:00,1.903,25.42,2.595,18.137
2015-08-09 18:00:00,0.752,24.845,0.53,16.899
2015-08-09 19:00:00,0.062,23.828,0.005,15.345
2015-08-09 20:00:00,0.0,23.256,0.0,14.592
2015-08-09 21:00:00,0.0,22.999,0.0,13.813
2015-08-09 22:00:00,0.0,22.706,0.0,12.735
2015-08-09 23:00:00,0.0,22.454,0.0,11.261
2015-08-10 00:00:00,0.0,22.273,0.0,9.566
2015-08-10 01:00:00,0.0,22.09,0.0,9.264
2015-08-10 02:00:00,0.0,21.893,0.0,8.898
2015-08-10 03:00:00,0.0,21.658,0.0,8.533
2015-08-10 04:00:00,0.0,21.408,0.0,8.178
2015-08-10 05:00:00,0.0,21.151,0.0,7.815
2015-08-10 06:00:00,0.342,21.407,0.0,7.414
2015-08-10 07:00:00,1.697,22.306,0.0,7.051
2015-08-10 08:00:00,3.595,23.524,0.063,6.836
2015-08-10 09:00:00,5.313,24.645,0.269,6.822
2015-08-10 10:00:00,6.663,25.58,0.522,6.944
2015-08-10 11:00:00,7.569,26.333,0.787,7.247
2015-08-10 12:00:00,7.863,26.861,1.015,7.538
2015-08-10 13:00:00,7.022,26.974,1.236,7.934
2015-08-10 14:00:00,5.385,26.748,1.268,8.311
2015-08-10 15:00:00,3.511,26.188,1.024,8.452
2015-08-10 16:00:00,3.084,25.672,0.634,8.364
2015-08-10 17:00:00,1.996,24.898,0.239,8.042
2015-08-10 18:00:00,0.957,23.965,0.0,7.525
2015-08-10 19:00:00,0.08,22.801,0.0,7.182
2015-08-10 20:00:00,0.0,21.939,0.0,7.031
2015-08-10 21:00:00,0.0,21.355,0.0,6.969
2015-08-10 22:00:00,0.0,20.98,0.0,6.923
2015-08-10 23:00:00,0.0,20.816,0.0,6.809
2015-08-11 00:00:00,0.0,20.665,0.0,14.3
2015-08-11 01:00:00,0.0,20.501,0.0,14.428
2015-08-11 02:00:00,0.0,20.255,0.0,14.036
2015-08-11 03:00:00,0.0,19.966,0.0,12.811
2015-08-11 04:00:00,0.0,19.629,0.0,11.749
2015-08-11 05:00:00,0.0,19.341,0.0,11.19
2015-08-11 06:00:00,0.325,20.005,0.0,10.787
2015-08-11 07:00:00,1.749,21.222,0.01,10.431
2015-08-11 08:00:00,3.814,22.595,0.787,10.802
2015-08-11 09:00:00,5.654,23.784,1.757,11.518
2015-08-11 10:00:00,7.058,24.573,2.849,12.187
2015-08-11 11:00:00,7.941,25.121,5.672,12.985
2015-08-11 12:00:00,8.328,25.488,5.732,13.59
2015-08-11 13:00:00,8.153,25.692,4.88,13.83
2015-08-11 14:00:00,7.458,25.715,3.942,13.718
2015-08-11 15:00:00,6.32,25.542,2.438,12.528
2015-08-11 16:00:00,4.767,25.141,0.183,9.859
2015-08-11 17:00:00,3.016,24.506,0.0,9.132
2015-08-11 18:00:00,1.189,23.502,0.0,8.557
2015-08-11 19:00:00,0.091,21.88,0.0,8.062
2015-08-11 20:00:00,0.0,20.703,0.0,8.115
2015-08-11 21:00:00,0.0,20.454,0.0,8.569
2015-08-11 22:00:00,0.0,20.54,0.0,8.875
2015-08-11 23:00:00,0.0,20.523,0.0,8.569
2015-08-12 00:00:00,0.0,20.465,0.0,6.417
2015-08-12 01:00:00,0.0,20.297,0.0,6.069
2015-08-12 02:00:00,0.0,19.991,0.0,5.736
2015-08-12 03:00:00,0.0,19.719,0.0,5.48
2015-08-12 04:00:00,0.0,19.399,0.0,5.371
2015-08-12 05:00:00,0.0,18.982,0.0,5.324
2015-08-12 06:00:00,0.31,19.37,0.0,5.26
2015-08-12 07:00:00,1.733,20.851,0.0,5.18
2015-08-12 08:00:00,3.826,21.639,0.024,5.085
2015-08-12 09:00:00,5.681,22.277,0.416,5.561
2015-08-12 10:00:00,7.083,22.795,1.379,6.357
2015-08-12 11:00:00,7.957,23.247,3.67,7.579
2015-08-12 12:00:00,8.432,23.647,4.451,8.426
2015-08-12 13:00:00,8.391,23.947,3.889,8.796
2015-08-12 14:00:00,7.836,24.138,2.359,8.385
2015-08-12 15:00:00,6.696,24.197,0.551,6.343
2015-08-12 16:00:00,5.154,24.017,0.0,5.119
2015-08-12 17:00:00,3.21,23.633,0.0,5.096
2015-08-12 18:00:00,1.227,23.081,0.0,5.035
2015-08-12 19:00:00,0.114,21.895,0.0,4.867
2015-08-12 20:00:00,0.0,20.858,0.0,4.574
2015-08-12 21:00:00,0.0,20.262,0.0,4.322
2015-08-12 22:00:00,0.0,19.931,0.0,4.396
2015-08-12 23:00:00,0.0,19.681,0.0,4.279
2015-09-01 00:00:00,0.0,22.121,0.0,2.668
2015-09-01 01:00:00,0.0,21.774,0.0,3.105
2015-09-01 02:00:00,0.0,21.475,0.0,3.227
2015-09-01 03:00:00,0.0,21.193,0.0,3.185
2015-09-01 04:00:00,0.0,20.937,0.0,3.284
2015-09-01 05:00:00,0.0,20.778,0.0,3.531
2015-09-01 06:00:00,0.048,20.858,0.0,3.648
2015-09-01 07:00:00,1.088,21.897,0.0,3.3
2015-09-01 08:00:00,2.875,23.087,0.011,3.251
2015-09-01 09:00:00,4.705,25.025,0.112,3.959
2015-09-01 10:00:00,5.978,26.859,0.093,5.004
2015-09-01 11:00:00,6.863,27.989,0.048,5.858
2015-09-01 12:00:00,7.257,28.659,0.104,6.422
2015-09-01 13:00:00,7.24,29.037,0.113,6.97
2015-09-01 14:00:00,6.669,29.181,0.106,7.252
2015-09-01 15:00:00,5.584,29.035,0.007,7.28
2015-09-01 16:00:00,3.963,28.71,0.0,7.258
2015-09-01 17:00:00,2.094,28.177,0.0,7.025
2015-09-01 18:00:00,0.529,27.083,0.0,6.555
2015-09-01 19:00:00,0.0,25.615,0.0,6.235
2015-09-01 20:00:00,0.0,25.022,0.0,6.016
2015-09-01 21:00:00,0.0,24.657,0.0,5.572
2015-09-01 22:00:00,0.0,24.322,0.0,5.072
2015-09-01 23:00:00,0.0,23.962,0.0,4.712
2015-09-02 00:00:00,0.0,23.556,0.0,-1.465
2015-09-02 01:00:00,0.0,23.233,0.0,-1.019
2015-09-02 02:00:00,0.0,22.929,0.0,-0.501
2015-09-02 03:00:00,0.0,22.654,0.0,0.15
2015-09-02 04:00:00,0.0,22.447,0.0,0.912
2015-09-02 05:00:00,0.0,22.286,0.0,1.6
2015-09-02 06:00:00,0.017,22.268,0.0,1.687
2015-09-02 07:00:00,0.582,22.9,0.0,1.604
2015-09-02 08:00:00,1.688,23.703,0.079,1.681
2015-09-02 09:00:00,3.116,25.303,0.251,1.886
2015-09-02 10:00:00,4.718,27.298,0.467,2.175
2015-09-02 11:00:00,5.996,28.62,0.605,2.504
2015-09-02 12:00:00,6.274,29.224,0.833,2.929
2015-09-02 13:00:00,5.88,29.413,0.943,3.395
2015-09-02 14:00:00,5.145,29.355,0.757,3.545
2015-09-02 15:00:00,3.629,29.072,0.363,3.276
2015-09-02 16:00:00,2.142,28.681,0.031,2.633
2015-09-02 17:00:00,1.024,28.126,0.0,2.258
2015-09-02 18:00:00,0.262,27.065,0.0,2.094
2015-09-02 19:00:00,0.0,25.892,0.0,1.839
2015-09-02 20:00:00,0.0,25.27,0.0,1.659
2015-09-02 21:00:00,0.0,24.693,0.0,1.886
2015-09-02 22:00:00,0.0,24.174,0.0,1.924
2015-09-02 23:00:00,0.0,23.773,0.0,1.725
2015-09-03 00:00:00,0.0,23.525,0.0,5.354
2015-09-03 01:00:00,0.0,23.22,0.0,5.019
2015-09-03 02:00:00,0.0,23.036,0.0,4.73
2015-09-03 03:00:00,0.0,22.812,0.0,4.132
2015-09-03 04:00:00,0.0,22.671,0.0,3.72
2015-09-03 05:00:00,0.0,22.559,0.0,3.72
2015-09-03 06:00:00,0.026,22.423,0.0,3.664
2015-09-03 07:00:00,0.707,22.915,0.189,4.108
2015-09-03 08:00:00,1.633,23.665,0.761,5.049
2015-09-03 09:00:00,2.348,24.814,1.886,6.378
2015-09-03 10:00:00,3.059,26.341,3.25,7.731
2015-09-03 11:00:00,3.631,27.482,4.688,9.367
2015-09-03 12:00:00,4.215,28.12,4.509,10.617
2015-09-03 13:00:00,4.604,28.552,3.513,11.073
2015-09-03 14:00:00,3.758,28.635,3.313,11.291
2015-09-03 15:00:00,3.093,28.695,2.81,11.218
2015-09-03 16:00:00,2.277,28.586,1.492,10.57
2015-09-03 17:00:00,1.461,28.306,0.166,9.295
2015-09-03 18:00:00,0.412,26.968,0.0,8.361
2015-09-03 19:00:00,0.0,25.134,0.0,7.472
2015-09-03 20:00:00,0.0,23.93,0.0,6.095
2015-09-03 21:00:00,0.0,22.678,0.0,4.52
2015-09-03 22:00:00,0.0,22.064,0.0,3.211
2015-09-03 23:00:00,0.0,21.698,0.0,2.53
2015-09-04 00:00:00,0.0,21.403,0.0,5.146
2015-09-04 01:00:00,0.0,21.141,0.0,4.765
2015-09-04 02:00:00,0.0,20.907,0.0,4.601
2015-09-04 03:00:00,0.0,20.724,0.0,4.561
2015-09-04 04:00:00,0.0,20.655,0.0,4.613
2015-09-04 05:00:00,0.0,20.639,0.0,4.682
2015-09-04 06:00:00,0.033,20.674,0.0,4.726
2015-09-04 07:00:00,1.006,21.522,0.27,5.57
2015-09-04 08:00:00,2.568,22.504,1.045,6.871
2015-09-04 09:00:00,4.205,23.534,2.065,8.622
2015-09-04 10:00:00,5.452,24.575,2.459,9.615
2015-09-04 11:00:00,6.504,25.668,2.888,10.169
2015-09-04 12:00:00,6.359,26.253,3.801,10.953
2015-09-04 13:00:00,5.707,26.464,4.574,11.802
2015-09-04 14:00:00,5.194,26.456,5.442,12.732
2015-09-04 15:00:00,4.246,26.262,4.982,13.358
2015-09-04 16:00:00,3.142,25.748,4.044,13.666
2015-09-04 17:00:00,1.815,24.925,2.71,13.633
2015-09-04 18:00:00,0.511,23.682,1.155,13.066
2015-09-04 19:00:00,0.0,22.257,0.079,11.769
2015-09-04 20:00:00,0.0,21.568,0.0,10.8
2015-09-04 21:00:00,0.0,21.247,0.0,9.927
2015-09-04 22:00:00,0.0,21.267,0.0,9.197
2015-09-04 23:00:00,0.0,21.28,0.0,8.563
2015-09-05 00:00:00,0.0,21.282,0.0,9.526
2015-09-05 01:00:00,0.0,21.3,0.0,9.107
2015-09-05 02:00:00,0.0,21.332,0.0,8.873
2015-09-05 03:00:00,0.0,21.345,0.0,8.95
2015-09-05 04:00:00,0.0,21.287,0.0,9.007
2015-09-05 05:00:00,0.0,21.141,0.0,8.964
2015-09-05 06:00:00,0.017,21.19,0.197,9.462
2015-09-05 07:00:00,0.618,22.096,1.334,11.147
2015-09-05 08:00:00,1.635,22.78,2.778,12.982
2015-09-05 09:00:00,2.53,23.851,4.541,15.994
2015-09-05 10:00:00,3.403,25.057,5.971,18.111
2015-09-05 11:00:00,3.508,26.061,6.937,19.218
2015-09-05 12:00:00,3.788,26.668,6.522,19.591
2015-09-05 13:00:00,3.537,26.812,4.735,19.238
2015-09-05 14:00:00,3.419,26.769,3.149,18.588
2015-09-05 15:00:00,2.916,26.628,2.225,17.95
2015-09-05 16:00:00,1.913,26.419,1.767,17.314
2015-09-05 17:00:00,1.073,26.125,1.833,16.97
2015-09-05 18:00:00,0.271,25.364,1.314,16.625
2015-09-05 19:00:00,0.0,24.237,0.509,15.518
2015-09-05 20:00:00,0.0,23.749,0.025,13.546
2015-09-05 21:00:00,0.0,23.446,0.0,12.573
2015-09-05 22:00:00,0.0,23.241,0.0,11.611
2015-09-05 23:00:00,0.0,22.991,0.0,10.574
2015-09-06 00:00:00,0.0,22.695,0.0,9.926
2015-09-06 01:00:00,0.0,22.435,0.0,9.151
2015-09-06 02:00:00,0.0,22.222,0.0,8.405
2015-09-06 03:00:00,0.0,21.984,0.0,7.914
2015-09-06 04:00:00,0.0,21.685,0.0,7.465
2015-09-06 05:00:00,0.0,21.399,0.154,7.747
2015-09-06 06:00:00,0.025,21.285,0.444,9.062
2015-09-06 07:00:00,1.109,22.101,1.906,11.285
2015-09-06 08:00:00,3.077,23.242,3.8,13.135
2015-09-06 09:00:00,4.965,25.379,5.516,14.733
2015-09-06 10:00:00,6.276,27.794,6.902,16.198
2015-09-06 11:00:00,7.244,28.999,7.803,17.447
2015-09-06 12:00:00,7.095,29.657,8.228,18.475
2015-09-06 13:00:00,6.345,29.991,8.198,19.223
2015-09-06 14:00:00,6.156,30.197,7.724,19.7
2015-09-06 15:00:00,5.518,30.158,6.51,19.709
2015-09-06 16:00:00,4.12,29.815,5.46,19.614
2015-09-06 17:00:00,2.313,29.143,3.587,19.081
2015-09-06 18:00:00,0.592,27.795,1.97,18.353
2015-09-06 19:00:00,0.0,26.107,0.786,17.42
2015-09-06 20:00:00,0.0,25.574,0.262,15.681
2015-09-06 21:00:00,0.0,25.189,0.0,13.59
2015-09-06 22:00:00,0.0,24.792,0.0,12.423
2015-09-06 23:00:00,0.0,24.264,0.0,11.414
2015-09-07 00:00:00,0.0,23.664,0.0,14.975
2015-09-07 01:00:00,0.0,23.25,0.0,14.217
2015-09-07 02:00:00,0.0,22.934,0.0,13.607
2015-09-07 03:00:00,0.0,22.695,0.0,13.147
2015-09-07 04:00:00,0.0,22.37,0.0,12.775
2015-09-07 05:00:00,0.0,22.198,0.128,12.517
2015-09-07 06:00:00,0.009,22.224,0.591,12.669
2015-09-07 07:00:00,0.653,22.589,1.666,13.069
2015-09-07 08:00:00,1.804,23.511,3.413,13.848
2015-09-07 09:00:00,3.441,25.206,5.207,14.808
2015-09-07 10:00:00,5.176,26.9,6.625,15.731
2015-09-07 11:00:00,5.755,28.035,7.37,16.42
2015-09-07 12:00:00,5.598,28.763,7.553,16.903
2015-09-07 13:00:00,4.698,29.047,7.042,17.067
2015-09-07 14:00:00,3.151,28.864,6.471,17.241
2015-09-07 15:00:00,2.048,28.503,5.837,17.532
2015-09-07 16:00:00,1.45,28.087,4.802,17.615
2015-09-07 17:00:00,0.914,27.673,3.793,17.405
2015-09-07 18:00:00,0.255,26.98,2.215,16.653
2015-09-07 19:00:00,0.0,26.269,0.819,15.653
2015-09-07 20:00:00,0.0,26.059,0.253,14.505
2015-09-07 21:00:00,0.0,25.614,0.0,13.48
2015-09-07 22:00:00,0.0,25.023,0.0,12.465
2015-09-07 23:00:00,0.0,24.545,0.0,11.507
2015-09-08 00:00:00,0.0,24.196,0.0,18.382
2015-09-08 01:00:00,0.0,23.868,0.0,17.79
2015-09-08 02:00:00,0.0,23.62,0.0,17.2
2015-09-08 03:00:00,0.0,23.356,0.0,16.702
2015-09-08 04:00:00,0.0,23.112,0.0,16.238
2015-09-08 05:00:00,0.0,22.815,0.0,15.811
2015-09-08 06:00:00,0.003,22.588,0.286,16.279
2015-09-08 07:00:00,0.487,22.756,1.297,17.517
2015-09-08 08:00:00,1.296,23.21,3.113,19.248
2015-09-08 09:00:00,3.17,24.223,4.852,21.047
2015-09-08 10:00:00,5.319,25.561,6.276,22.767
2015-09-08 11:00:00,6.36,26.738,7.222,24.399
2015-09-08 12:00:00,5.497,27.113,7.683,25.813
2015-09-08 13:00:00,4.89,27.222,7.705,26.893
2015-09-08 14:00:00,4.966,27.039,7.317,27.59
2015-09-08 15:00:00,2.836,26.153,6.484,27.898
2015-09-08 16:00:00,1.274,25.202,5.222,27.879
2015-09-08 17:00:00,0.363,24.358,3.589,27.394
2015-09-08 18:00:00,0.059,23.512,1.818,26.439
2015-09-08 19:00:00,0.0,22.589,0.406,24.705
2015-09-08 20:00:00,0.0,21.773,0.012,22.059
2015-09-08 21:00:00,0.0,21.097,0.0,20.322
2015-09-08 22:00:00,0.0,20.728,0.0,18.882
2015-09-08 23:00:00,0.0,20.555,0.0,17.795
2015-09-09 00:00:00,0.0,20.374,0.0,9.791
2015-09-09 01:00:00,0.0,20.152,0.0,8.846
2015-09-09 02:00:00,0.0,19.908,0.0,8.2
2015-09-09 03:00:00,0.0,19.699,0.0,7.727
2015-09-09 04:00:00,0.0,19.51,0.0,7.381
2015-09-09 05:00:00,0.0,19.286,0.0,7.065
2015-09-09 06:00:00,0.0,19.223,0.0,6.988
2015-09-09 07:00:00,0.372,19.843,0.67,8.847
2015-09-09 08:00:00,1.101,20.357,2.652,11.189
2015-09-09 09:00:00,2.343,21.12,4.602,14.003
2015-09-09 10:00:00,3.372,21.833,6.089,15.435
2015-09-09 11:00:00,4.225,22.442,6.934,16.588
2015-09-09 12:00:00,5.051,22.945,7.167,17.462
2015-09-09 13:00:00,5.88,23.303,6.209,17.811
2015-09-09 14:00:00,5.903,23.376,4.186,17.517
2015-09-09 15:00:00,5.163,23.155,2.581,16.943
2015-09-09 16:00:00,4.049,22.833,2.225,16.604
2015-09-09 17:00:00,2.632,22.32,1.276,16.122
2015-09-09 18:00:00,0.639,20.999,0.516,15.422
2015-09-09 19:00:00,0.0,19.249,0.019,13.552
2015-09-09 20:00:00,0.0,18.882,0.0,12.387
2015-09-09 21:00:00,0.0,18.701,0.0,11.823
2015-09-09 22:00:00,0.0,18.479,0.0,11.035
2015-09-09 23:00:00,0.0,18.161,0.0,10.256
2015-09-10 00:00:00,0.0,17.845,0.0,6.658
2015-09-10 01:00:00,0.0,17.627,0.0,6.521
2015-09-10 02:00:00,0.0,17.422,0.0,6.415
2015-09-10 03:00:00,0.0,17.144,0.0,6.245
2015-09-10 04:00:00,0.0,16.864,0.0,5.939
2015-09-10 05:00:00,0.0,16.443,0.0,5.598
2015-09-10 06:00:00,0.011,16.07,0.0,5.287
2015-09-10 07:00:00,1.092,17.295,0.0,5.035
2015-09-10 08:00:00,2.811,18.366,0.294,5.225
2015-09-10 09:00:00,3.418,20.232,1.029,6.008
2015-09-10 10:00:00,4.362,21.899,1.889,7.254
2015-09-10 11:00:00,5.382,22.754,2.516,8.627
2015-09-10 12:00:00,5.883,23.274,3.267,9.952
2015-09-10 13:00:00,4.594,23.143,3.71,11.032
2015-09-10 14:00:00,3.225,22.618,3.7,11.752
2015-09-10 15:00:00,2.747,22.264,2.877,11.963
2015-09-10 16:00:00,2.219,22.142,1.603,11.64
2015-09-10 17:00:00,1.548,21.973,0.585,10.653
2015-09-10 18:00:00,0.382,21.216,0.019,8.58
2015-09-10 19:00:00,0.0,20.068,0.0,7.663
2015-09-10 20:00:00,0.0,19.371,0.0,6.922
2015-09-10 21:00:00,0.0,18.712,0.0,6.22
2015-09-10 22:00:00,0.0,18.255,0.0,5.558
2015-09-10 23:00:00,0.0,18.153,0.0,4.999
2015-09-11 00:00:00,0.0,18.278,0.0,8.314
2015-09-11 01:00:00,0.0,18.272,0.0,8.338
2015-09-11 02:00:00,0.0,18.187,0.0,8.602
2015-09-11 03:00:00,0.0,18.046,0.0,8.989
2015-09-11 04:00:00,0.0,17.763,0.0,9.513
2015-09-11 05:00:00,0.0,17.365,0.0,10.061
2015-09-11 06:00:00,0.0,16.966,0.0,10.544
2015-09-11 07:00:00,0.253,17.036,0.0,11.018
2015-09-11 08:00:00,1.111,17.369,0.479,11.983
2015-09-11 09:00:00,2.748,18.042,1.802,13.235
2015-09-11 10:00:00,4.326,18.717,3.085,14.381
2015-09-11 11:00:00,4.454,18.978,3.364,14.988
2015-09-11 12:00:00,4.141,18.777,2.035,14.833
2015-09-11 13:00:00,5.4,18.765,1.232,14.444
2015-09-11 14:00:00,4.579,18.421,0.693,13.819
2015-09-11 15:00:00,3.705,17.936,0.176,12.928
2015-09-11 16:00:00,2.367,17.433,0.0,12.144
2015-09-11 17:00:00,1.519,17.013,0.0,11.387
2015-09-11 18:00:00,0.366,16.495,0.0,10.669
2015-09-11 19:00:00,0.0,15.704,0.0,10.267
2015-09-11 20:00:00,0.0,15.34,0.0,10.161
2015-09-11 21:00:00,0.0,15.02,0.0,10.343
2015-09-11 22:00:00,0.0,14.675,0.0,10.693
2015-09-11 23:00:00,0.0,14.242,0.0,10.983
2015-09-12 00:00:00,0.0,13.784,0.0,4.099
2015-09-12 01:00:00,0.0,13.452,0.0,3.833
2015-09-12 02:00:00,0.0,13.276,0.0,3.602
2015-09-12 03:00:00,0.0,13.403,0.0,3.337
2015-09-12 04:00:00,0.0,13.371,0.0,3.217
2015-09-12 05:00:00,0.0,13.386,0.0,3.531
2015-09-12 06:00:00,0.0,13.558,0.0,4.115
2015-09-12 07:00:00,0.435,13.881,0.0,4.648
2015-09-12 08:00:00,1.568,14.317,0.0,5.205
2015-09-12 09:00:00,3.661,14.94,0.23,6.184
2015-09-12 10:00:00,5.771,15.745,0.467,7.017
2015-09-12 11:00:00,7.175,16.388,0.605,7.42
2015-09-12 12:00:00,7.714,16.759,0.645,7.478
2015-09-12 13:00:00,7.542,16.993,0.653,7.364
2015-09-12 14:00:00,7.213,17.217,0.578,7.084
2015-09-12 15:00:00,6.314,17.333,0.201,6.386
2015-09-12 16:00:00,4.719,17.257,0.0,5.194
2015-09-12 17:00:00,2.65,16.841,0.0,4.268
2015-09-12 18:00:00,0.575,15.84,0.0,3.655
2015-09-12 19:00:00,0.0,14.312,0.0,3.491
2015-09-12 20:00:00,0.0,13.918,0.0,3.364
2015-09-12 21:00:00,0.0,13.636,0.0,3.436
2015-09-12 22:00:00,0.0,13.513,0.0,3.251
2015-09-12 23:00:00,0.0,13.42,0.0,2.92
2015-10-01 00:00:00,0.0,12.161,0.0,4.345
2015-10-01 01:00:00,0.0,11.683,0.0,4.041
2015-10-01 02:00:00,0.0,11.481,0.0,3.965
2015-10-01 03:00:00,0.0,11.425,0.0,4.15
2015-10-01 04:00:00,0.0,11.428,0.0,4.632
2015-10-01 05:00:00,0.0,11.561,0.0,5.717
2015-10-01 06:00:00,0.0,11.763,0.0,7.463
2015-10-01 07:00:00,0.668,12.313,0.0,9.485
2015-10-01 08:00:00,3.121,13.412,0.0,10.063
2015-10-01 09:00:00,5.54,13.989,0.043,10.32
2015-10-01 10:00:00,7.375,14.245,0.078,10.603
2015-10-01 11:00:00,8.315,14.441,0.358,10.921
2015-10-01 12:00:00,8.637,14.752,0.302,11.025
2015-10-01 13:00:00,8.79,15.07,0.258,10.92
2015-10-01 14:00:00,8.236,15.28,0.098,10.797
2015-10-01 15:00:00,6.932,15.369,0.0,10.895
2015-10-01 16:00:00,4.988,15.357,0.0,10.732
2015-10-01 17:00:00,2.482,15.238,0.0,8.65
2015-10-01 18:00:00,0.162,14.665,0.0,6.353
2015-10-01 19:00:00,0.0,14.208,0.0,5.451
2015-10-01 20:00:00,0.0,13.823,0.0,4.725
2015-10-01 21:00:00,0.0,13.161,0.0,3.959
2015-10-01 22:00:00,0.0,12.164,0.0,3.314
2015-10-01 23:00:00,0.0,11.287,0.0,2.971
2015-10-02 00:00:00,0.0,11.05,0.0,1.708
2015-10-02 01:00:00,0.0,11.202,0.0,1.532
2015-10-02 02:00:00,0.0,11.414,0.0,1.449
2015-10-02 03:00:00,0.0,11.472,0.0,1.398
2015-10-02 04:00:00,0.0,11.453,0.0,1.413
2015-10-02 05:00:00,0.0,11.368,0.0,1.389
2015-10-02 06:00:00,0.0,11.344,0.0,1.411
2015-10-02 07:00:00,0.568,11.617,0.0,1.501
2015-10-02 08:00:00,2.698,12.462,0.227,1.899
2015-10-02 09:00:00,3.977,13.02,0.696,2.443
2015-10-02 10:00:00,5.29,13.376,1.102,3.02
2015-10-02 11:00:00,6.814,13.832,1.348,3.56
2015-10-02 12:00:00,7.665,14.407,1.367,3.877
2015-10-02 13:00:00,7.646,14.961,1.184,3.949
2015-10-02 14:00:00,7.63,15.514,0.866,3.765
2015-10-02 15:00:00,6.353,15.822,0.424,3.171
2015-10-02 16:00:00,4.109,15.856,0.03,2.128
2015-10-02 17:00:00,1.216,15.347,0.0,1.496
2015-10-02 18:00:00,0.044,14.536,0.0,1.38
2015-10-02 19:00:00,0.0,13.941,0.0,1.346
2015-10-02 20:00:00,0.0,13.296,0.0,1.353
2015-10-02 21:00:00,0.0,12.61,0.0,1.433
2015-10-02 22:00:00,0.0,12.07,0.0,1.488
2015-10-02 23:00:00,0.0,11.588,0.0,1.477
2015-10-03 00:00:00,0.0,11.375,0.0,2.181
2015-10-03 01:00:00,0.0,11.307,0.0,2.332
2015-10-03 02:00:00,0.0,11.129,0.0,3.23
2015-10-03 03:00:00,0.0,10.865,0.0,3.513
2015-10-03 04:00:00,0.0,10.719,0.0,3.244
2015-10-03 05:00:00,0.0,10.654,0.0,3.028
2015-10-03 06:00:00,0.0,10.592,0.0,2.628
2015-10-03 07:00:00,0.185,10.649,0.248,2.608
2015-10-03 08:00:00,1.437,11.125,0.834,3.254
2015-10-03 09:00:00,3.616,11.738,1.556,4.618
2015-10-03 10:00:00,3.146,12.02,2.063,6.051
