# Renewables.ninja Solar PV (Point API) - 52.401; 13.059 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060;;;;;;;;;;;;;;;;;
# Units: time in UTC; local_time in Europe/Berlin; electricity in kW; irradiance_direct in kW/m²; irradiance_diffuse in kW/m²; temperature in ºC;;;;;;;;;;;;;
"# {""units"": {""time"": ""UTC""";" ""local_time"": ""Europe/Berlin""";" ""electricity"": ""kW""";" ""irradiance_direct"": ""kW/m\u00b2""";" ""irradiance_diffuse"": ""kW/m\u00b2""";" ""temperature"": ""\u00baC""}";" ""params"": {""local_time"": true";" ""header"": true";" ""lat"": ""52.4009309""";" ""lon"": ""13.0591397""";" ""date_from"": ""2015-01-01""";" ""date_to"": ""2015-12-31""";" ""dataset"": ""merra2""";" ""capacity"": ""10""";" ""system_loss"": ""0""";" ""tracking"": ""0""";" ""tilt"": ""35""";" ""azim"": ""180""";" ""raw"": true}}"
time;local_time;electricity;irradiance_direct;irradiance_diffuse;temperature;;;;;;;;;;;;;
3.3.2015 1:00;3.3.2015 2:00;0;0;0;0,64;;;;;;;;;;;;;
3.3.2015 2:00;3.3.2015 3:00;0;0;0;1,118;;;;;;;;;;;;;
3.3.2015 3:00;3.3.2015 4:00;0;0;0;1,336;;;;;;;;;;;;;
3.3.2015 4:00;3.3.2015 5:00;0;0;0;1,531;;;;;;;;;;;;;
3.3.2015 5:00;3.3.2015 6:00;0;0;0,001;1,562;;;;;;;;;;;;;
3.3.2015 6:00;3.3.2015 7:00;0,485;0,02;0,039;1,397;;;;;;;;;;;;;
3.3.2015 7:00;3.3.2015 8:00;3,123;0,224;0,082;2,135;;;;;;;;;;;;;
3.3.2015 8:00;3.3.2015 9:00;5,443;0,461;0,083;3,828;;;;;;;;;;;;;
3.3.2015 9:00;3.3.2015 10:00;6,775;0,609;0,09;5,344;;;;;;;;;;;;;
3.3.2015 10:00;3.3.2015 11:00;6,469;0,543;0,124;6,121;;;;;;;;;;;;;
3.3.2015 11:00;3.3.2015 12:00;5,271;0,371;0,162;6,444;;;;;;;;;;;;;
3.3.2015 12:00;3.3.2015 13:00;4,363;0,271;0,167;6,618;;;;;;;;;;;;;
3.3.2015 13:00;3.3.2015 14:00;3,461;0,197;0,149;6,597;;;;;;;;;;;;;
3.3.2015 14:00;3.3.2015 15:00;1,608;0,057;0,11;6,11;;;;;;;;;;;;;
3.3.2015 15:00;3.3.2015 16:00;0,429;0,009;0,045;5,044;;;;;;;;;;;;;
3.3.2015 16:00;3.3.2015 17:00;0;0;0,003;3,806;;;;;;;;;;;;;
3.3.2015 17:00;3.3.2015 18:00;0;0;0;3,352;;;;;;;;;;;;;
3.3.2015 18:00;3.3.2015 19:00;0;0;0;3,193;;;;;;;;;;;;;
3.3.2015 19:00;3.3.2015 20:00;0;0;0;3,793;;;;;;;;;;;;;
3.3.2015 20:00;3.3.2015 21:00;0;0;0;3,961;;;;;;;;;;;;;
3.3.2015 21:00;3.3.2015 22:00;0;0;0;3,525;;;;;;;;;;;;;
3.3.2015 22:00;3.3.2015 23:00;0;0;0;3,226;;;;;;;;;;;;;
3.3.2015 23:00;4.3.2015 0:00;0;0;0;2,893;;;;;;;;;;;;;
4.3.2015 0:00;4.3.2015 1:00;0;0;0;2,17;;;;;;;;;;;;;
4.3.2015 1:00;4.3.2015 2:00;0;0;0;1,526;;;;;;;;;;;;;
4.3.2015 2:00;4.3.2015 3:00;0;0;0;1,19;;;;;;;;;;;;;
4.3.2015 3:00;4.3.2015 4:00;0;0;0;0,723;;;;;;;;;;;;;
4.3.2015 4:00;4.3.2015 5:00;0;0;0;0,282;;;;;;;;;;;;;
4.3.2015 5:00;4.3.2015 6:00;0;0;0,001;0,031;;;;;;;;;;;;;
4.3.2015 6:00;4.3.2015 7:00;0,373;0,011;0,037;0,188;;;;;;;;;;;;;
4.3.2015 7:00;4.3.2015 8:00;2,501;0,148;0,098;1,267;;;;;;;;;;;;;
4.3.2015 8:00;4.3.2015 9:00;4,795;0,366;0,108;3,026;;;;;;;;;;;;;
4.3.2015 9:00;4.3.2015 10:00;5,949;0,479;0,123;4,653;;;;;;;;;;;;;
4.3.2015 10:00;4.3.2015 11:00;4,8;0,304;0,177;5,402;;;;;;;;;;;;;
4.3.2015 11:00;4.3.2015 12:00;4,449;0,252;0,193;5,838;;;;;;;;;;;;;
4.3.2015 12:00;4.3.2015 13:00;3,093;0,122;0,186;5,789;;;;;;;;;;;;;
4.3.2015 13:00;4.3.2015 14:00;2,024;0,058;0,148;5,624;;;;;;;;;;;;;
4.3.2015 14:00;4.3.2015 15:00;1,626;0,054;0,114;5,535;;;;;;;;;;;;;
4.3.2015 15:00;4.3.2015 16:00;0,749;0,025;0,06;4,887;;;;;;;;;;;;;
4.3.2015 16:00;4.3.2015 17:00;0,016;0,002;0,006;3,56;;;;;;;;;;;;;
4.3.2015 17:00;4.3.2015 18:00;0;0;0;2,947;;;;;;;;;;;;;
4.3.2015 18:00;4.3.2015 19:00;0;0;0;2,362;;;;;;;;;;;;;
4.3.2015 19:00;4.3.2015 20:00;0;0;0;2,113;;;;;;;;;;;;;
4.3.2015 20:00;4.3.2015 21:00;0;0;0;1,771;;;;;;;;;;;;;
4.3.2015 21:00;4.3.2015 22:00;0;0;0;1,608;;;;;;;;;;;;;
4.3.2015 22:00;4.3.2015 23:00;0;0;0;1,784;;;;;;;;;;;;;
4.3.2015 23:00;5.3.2015 0:00;0;0;0;2,098;;;;;;;;;;;;;
5.3.2015 0:00;5.3.2015 1:00;0;0;0;2,417;;;;;;;;;;;;;
5.3.2015 1:00;5.3.2015 2:00;0;0;0;2,698;;;;;;;;;;;;;
5.3.2015 2:00;5.3.2015 3:00;0;0;0;2,581;;;;;;;;;;;;;
5.3.2015 3:00;5.3.2015 4:00;0;0;0;2,545;;;;;;;;;;;;;
5.3.2015 4:00;5.3.2015 5:00;0;0;0;2,496;;;;;;;;;;;;;
5.3.2015 5:00;5.3.2015 6:00;0;0;0,001;2,092;;;;;;;;;;;;;
5.3.2015 6:00;5.3.2015 7:00;0,236;0,005;0,029;1,54;;;;;;;;;;;;;
5.3.2015 7:00;5.3.2015 8:00;1,929;0,092;0,101;1,454;;;;;;;;;;;;;
5.3.2015 8:00;5.3.2015 9:00;5,223;0,422;0,094;2,412;;;;;;;;;;;;;
5.3.2015 9:00;5.3.2015 10:00;7,098;0,649;0,082;3,93;;;;;;;;;;;;;
5.3.2015 10:00;5.3.2015 11:00;7,794;0,738;0,084;5,349;;;;;;;;;;;;;
5.3.2015 11:00;5.3.2015 12:00;7,137;0,64;0,105;6,054;;;;;;;;;;;;;
5.3.2015 12:00;5.3.2015 13:00;6,207;0,521;0,116;6,3;;;;;;;;;;;;;
5.3.2015 13:00;5.3.2015 14:00;4,553;0,332;0,124;6,228;;;;;;;;;;;;;
5.3.2015 14:00;5.3.2015 15:00;2,494;0,137;0,114;5,891;;;;;;;;;;;;;
5.3.2015 15:00;5.3.2015 16:00;0,52;0,013;0,051;5,055;;;;;;;;;;;;;
5.3.2015 16:00;5.3.2015 17:00;0,017;0,001;0,007;3,486;;;;;;;;;;;;;
5.3.2015 17:00;5.3.2015 18:00;0;0;0;2,622;;;;;;;;;;;;;
5.3.2015 18:00;5.3.2015 19:00;0;0;0;2,072;;;;;;;;;;;;;
5.3.2015 19:00;5.3.2015 20:00;0;0;0;2,027;;;;;;;;;;;;;
5.3.2015 20:00;5.3.2015 21:00;0;0;0;1,847;;;;;;;;;;;;;
5.3.2015 21:00;5.3.2015 22:00;0;0;0;1,554;;;;;;;;;;;;;
5.3.2015 22:00;5.3.2015 23:00;0;0;0;1,142;;;;;;;;;;;;;
5.3.2015 23:00;6.3.2015 0:00;0;0;0;0,62;;;;;;;;;;;;;
6.3.2015 0:00;6.3.2015 1:00;0;0;0;-0,095;;;;;;;;;;;;;
6.3.2015 1:00;6.3.2015 2:00;0;0;0;-0,578;;;;;;;;;;;;;
6.3.2015 2:00;6.3.2015 3:00;0;0;0;-0,345;;;;;;;;;;;;;
6.3.2015 3:00;6.3.2015 4:00;0;0;0;0,158;;;;;;;;;;;;;
6.3.2015 4:00;6.3.2015 5:00;0;0;0;0,359;;;;;;;;;;;;;
6.3.2015 5:00;6.3.2015 6:00;0;0;0,001;0,576;;;;;;;;;;;;;
6.3.2015 6:00;6.3.2015 7:00;0,182;0,002;0,026;1,179;;;;;;;;;;;;;
6.3.2015 7:00;6.3.2015 8:00;0,965;0,018;0,087;2,495;;;;;;;;;;;;;
6.3.2015 8:00;6.3.2015 9:00;2,352;0,08;0,155;4,274;;;;;;;;;;;;;
6.3.2015 9:00;6.3.2015 10:00;3,506;0,164;0,186;5,961;;;;;;;;;;;;;
6.3.2015 10:00;6.3.2015 11:00;5,981;0,453;0,162;7,232;;;;;;;;;;;;;
6.3.2015 11:00;6.3.2015 12:00;5,789;0,423;0,173;7,962;;;;;;;;;;;;;
6.3.2015 12:00;6.3.2015 13:00;2,799;0,092;0,19;7,801;;;;;;;;;;;;;
6.3.2015 13:00;6.3.2015 14:00;1,705;0,034;0,143;7,61;;;;;;;;;;;;;
6.3.2015 14:00;6.3.2015 15:00;1,267;0,027;0,109;7,429;;;;;;;;;;;;;
6.3.2015 15:00;6.3.2015 16:00;0,554;0,011;0,056;6,506;;;;;;;;;;;;;
6.3.2015 16:00;6.3.2015 17:00;0,026;0,001;0,008;4,645;;;;;;;;;;;;;
6.3.2015 17:00;6.3.2015 18:00;0;0;0;3,884;;;;;;;;;;;;;
6.3.2015 18:00;6.3.2015 19:00;0;0;0;3,79;;;;;;;;;;;;;
6.3.2015 19:00;6.3.2015 20:00;0;0;0;3,758;;;;;;;;;;;;;
6.3.2015 20:00;6.3.2015 21:00;0;0;0;3,298;;;;;;;;;;;;;
6.3.2015 21:00;6.3.2015 22:00;0;0;0;2,425;;;;;;;;;;;;;
6.3.2015 22:00;6.3.2015 23:00;0;0;0;1,976;;;;;;;;;;;;;
6.3.2015 23:00;7.3.2015 0:00;0;0;0;1,686;;;;;;;;;;;;;
7.3.2015 0:00;7.3.2015 1:00;0;0;0;1,176;;;;;;;;;;;;;
7.3.2015 1:00;7.3.2015 2:00;0;0;0;0,699;;;;;;;;;;;;;
7.3.2015 2:00;7.3.2015 3:00;0;0;0;0,78;;;;;;;;;;;;;
7.3.2015 3:00;7.3.2015 4:00;0;0;0;1,108;;;;;;;;;;;;;
7.3.2015 4:00;7.3.2015 5:00;0;0;0;1,111;;;;;;;;;;;;;
7.3.2015 5:00;7.3.2015 6:00;0;0;0,002;0,994;;;;;;;;;;;;;
7.3.2015 6:00;7.3.2015 7:00;0,319;0,006;0,037;1,367;;;;;;;;;;;;;
7.3.2015 7:00;7.3.2015 8:00;1,375;0,038;0,104;2,369;;;;;;;;;;;;;
7.3.2015 8:00;7.3.2015 9:00;3,155;0,152;0,16;4,311;;;;;;;;;;;;;
7.3.2015 9:00;7.3.2015 10:00;3,039;0,111;0,193;6,585;;;;;;;;;;;;;
7.3.2015 10:00;7.3.2015 11:00;2,164;0,042;0,179;7,452;;;;;;;;;;;;;
7.3.2015 11:00;7.3.2015 12:00;2,335;0,048;0,19;8,139;;;;;;;;;;;;;
7.3.2015 12:00;7.3.2015 13:00;2,412;0,059;0,187;8,708;;;;;;;;;;;;;
7.3.2015 13:00;7.3.2015 14:00;1,863;0,041;0,152;8,887;;;;;;;;;;;;;
7.3.2015 14:00;7.3.2015 15:00;1,415;0,036;0,114;8,774;;;;;;;;;;;;;
7.3.2015 15:00;7.3.2015 16:00;1,161;0,052;0,074;7,987;;;;;;;;;;;;;
7.3.2015 16:00;7.3.2015 17:00;0,102;0,007;0,013;5,591;;;;;;;;;;;;;
7.3.2015 17:00;7.3.2015 18:00;0;0;0;5,251;;;;;;;;;;;;;
7.3.2015 18:00;7.3.2015 19:00;0;0;0;5,456;;;;;;;;;;;;;
7.3.2015 19:00;7.3.2015 20:00;0;0;0;5,237;;;;;;;;;;;;;
7.3.2015 20:00;7.3.2015 21:00;0;0;0;4,969;;;;;;;;;;;;;
7.3.2015 21:00;7.3.2015 22:00;0;0;0;4,745;;;;;;;;;;;;;
7.3.2015 22:00;7.3.2015 23:00;0;0;0;4,414;;;;;;;;;;;;;
7.3.2015 23:00;8.3.2015 0:00;0;0;0;3,962;;;;;;;;;;;;;
8.3.2015 0:00;8.3.2015 1:00;0;0;0;3,509;;;;;;;;;;;;;
8.3.2015 1:00;8.3.2015 2:00;0;0;0;3,161;;;;;;;;;;;;;
8.3.2015 2:00;8.3.2015 3:00;0;0;0;2,896;;;;;;;;;;;;;
8.3.2015 3:00;8.3.2015 4:00;0;0;0;2,708;;;;;;;;;;;;;
8.3.2015 4:00;8.3.2015 5:00;0;0;0;2,52;;;;;;;;;;;;;
8.3.2015 5:00;8.3.2015 6:00;0;0;0,003;2,268;;;;;;;;;;;;;
8.3.2015 6:00;8.3.2015 7:00;0,685;0,026;0,052;2,697;;;;;;;;;;;;;
8.3.2015 7:00;8.3.2015 8:00;2,491;0,143;0,105;4,04;;;;;;;;;;;;;
8.3.2015 8:00;8.3.2015 9:00;4,13;0,281;0,132;6,117;;;;;;;;;;;;;
8.3.2015 9:00;8.3.2015 10:00;5,141;0,377;0,149;8,737;;;;;;;;;;;;;
8.3.2015 10:00;8.3.2015 11:00;5,867;0,461;0,153;10,677;;;;;;;;;;;;;
8.3.2015 11:00;8.3.2015 12:00;5,821;0,456;0,157;11,999;;;;;;;;;;;;;
8.3.2015 12:00;8.3.2015 13:00;5;0,358;0,163;12,484;;;;;;;;;;;;;
8.3.2015 13:00;8.3.2015 14:00;3,317;0,179;0,162;12,223;;;;;;;;;;;;;
8.3.2015 14:00;8.3.2015 15:00;1,564;0,048;0,119;11,253;;;;;;;;;;;;;
8.3.2015 15:00;8.3.2015 16:00;0,362;0,005;0,043;9,576;;;;;;;;;;;;;
8.3.2015 16:00;8.3.2015 17:00;0,004;0;0,005;8,217;;;;;;;;;;;;;
8.3.2015 17:00;8.3.2015 18:00;0;0;0;7,732;;;;;;;;;;;;;
8.3.2015 18:00;8.3.2015 19:00;0;0;0;7,573;;;;;;;;;;;;;
8.3.2015 19:00;8.3.2015 20:00;0;0;0;7,359;;;;;;;;;;;;;
8.3.2015 20:00;8.3.2015 21:00;0;0;0;6,895;;;;;;;;;;;;;
8.3.2015 21:00;8.3.2015 22:00;0;0;0;6,339;;;;;;;;;;;;;
8.3.2015 22:00;8.3.2015 23:00;0;0;0;5,758;;;;;;;;;;;;;
8.3.2015 23:00;9.3.2015 0:00;0;0;0;5,354;;;;;;;;;;;;;
9.3.2015 0:00;9.3.2015 1:00;0;0;0;5,019;;;;;;;;;;;;;
9.3.2015 1:00;9.3.2015 2:00;0;0;0;4,73;;;;;;;;;;;;;
9.3.2015 2:00;9.3.2015 3:00;0;0;0;4,132;;;;;;;;;;;;;
9.3.2015 3:00;9.3.2015 4:00;0;0;0;3,72;;;;;;;;;;;;;
9.3.2015 4:00;9.3.2015 5:00;0;0;0;3,72;;;;;;;;;;;;;
9.3.2015 5:00;9.3.2015 6:00;0;0;0,003;3,664;;;;;;;;;;;;;
9.3.2015 6:00;9.3.2015 7:00;0,189;0,002;0,027;4,108;;;;;;;;;;;;;
9.3.2015 7:00;9.3.2015 8:00;0,761;0,01;0,076;5,049;;;;;;;;;;;;;
9.3.2015 8:00;9.3.2015 9:00;1,886;0,047;0,147;6,378;;;;;;;;;;;;;
9.3.2015 9:00;9.3.2015 10:00;3,25;0,134;0,193;7,731;;;;;;;;;;;;;
9.3.2015 10:00;9.3.2015 11:00;4,688;0,279;0,2;9,367;;;;;;;;;;;;;
9.3.2015 11:00;9.3.2015 12:00;4,509;0,258;0,204;10,617;;;;;;;;;;;;;
9.3.2015 12:00;9.3.2015 13:00;3,513;0,162;0,197;11,073;;;;;;;;;;;;;
9.3.2015 13:00;9.3.2015 14:00;3,313;0,172;0,167;11,291;;;;;;;;;;;;;
9.3.2015 14:00;9.3.2015 15:00;2,81;0,166;0,122;11,218;;;;;;;;;;;;;
9.3.2015 15:00;9.3.2015 16:00;1,492;0,085;0,074;10,57;;;;;;;;;;;;;
9.3.2015 16:00;9.3.2015 17:00;0,166;0,012;0,016;9,295;;;;;;;;;;;;;
9.3.2015 17:00;9.3.2015 18:00;0;0;0;8,361;;;;;;;;;;;;;
9.3.2015 18:00;9.3.2015 19:00;0;0;0;7,472;;;;;;;;;;;;;
9.3.2015 19:00;9.3.2015 20:00;0;0;0;6,095;;;;;;;;;;;;;
9.3.2015 20:00;9.3.2015 21:00;0;0;0;4,52;;;;;;;;;;;;;
9.3.2015 21:00;9.3.2015 22:00;0;0;0;3,211;;;;;;;;;;;;;
9.3.2015 22:00;9.3.2015 23:00;0;0;0;2,53;;;;;;;;;;;;;
9.3.2015 23:00;10.3.2015 0:00;0;0;0;2,181;;;;;;;;;;;;;
10.3.2015 0:00;10.3.2015 1:00;0;0;0;2,332;;;;;;;;;;;;;
10.3.2015 1:00;10.3.2015 2:00;0;0;0;3,23;;;;;;;;;;;;;
10.3.2015 2:00;10.3.2015 3:00;0;0;0;3,513;;;;;;;;;;;;;
10.3.2015 3:00;10.3.2015 4:00;0;0;0;3,244;;;;;;;;;;;;;
10.3.2015 4:00;10.3.2015 5:00;0;0;0;3,028;;;;;;;;;;;;;
10.3.2015 5:00;10.3.2015 6:00;0;0;0,003;2,628;;;;;;;;;;;;;
10.3.2015 6:00;10.3.2015 7:00;0,248;0,002;0,033;2,608;;;;;;;;;;;;;
10.3.2015 7:00;10.3.2015 8:00;0,834;0,009;0,084;3,254;;;;;;;;;;;;;
10.3.2015 8:00;10.3.2015 9:00;1,556;0,022;0,138;4,618;;;;;;;;;;;;;
10.3.2015 9:00;10.3.2015 10:00;2,063;0,033;0,176;6,051;;;;;;;;;;;;;
10.3.2015 10:00;10.3.2015 11:00;2,102;0,029;0,185;7,321;;;;;;;;;;;;;
10.3.2015 11:00;10.3.2015 12:00;1,627;0,015;0,155;8,07;;;;;;;;;;;;;
10.3.2015 12:00;10.3.2015 13:00;1,182;0,008;0,12;8,276;;;;;;;;;;;;;
10.3.2015 13:00;10.3.2015 14:00;0,902;0,006;0,095;8,378;;;;;;;;;;;;;
10.3.2015 14:00;10.3.2015 15:00;0,969;0,01;0,097;8,624;;;;;;;;;;;;;
10.3.2015 15:00;10.3.2015 16:00;0,545;0,007;0,059;8,361;;;;;;;;;;;;;
10.3.2015 16:00;10.3.2015 17:00;0,062;0,002;0,013;6,732;;;;;;;;;;;;;
10.3.2015 17:00;10.3.2015 18:00;0;0;0;5,286;;;;;;;;;;;;;
10.3.2015 18:00;10.3.2015 19:00;0;0;0;4,416;;;;;;;;;;;;;
10.3.2015 19:00;10.3.2015 20:00;0;0;0;3,85;;;;;;;;;;;;;
10.3.2015 20:00;10.3.2015 21:00;0;0;0;3,107;;;;;;;;;;;;;
10.3.2015 21:00;10.3.2015 22:00;0;0;0;2,044;;;;;;;;;;;;;
10.3.2015 22:00;10.3.2015 23:00;0;0;0;1,461;;;;;;;;;;;;;
10.3.2015 23:00;11.3.2015 0:00;0;0;0;1,409;;;;;;;;;;;;;
11.3.2015 0:00;11.3.2015 1:00;0;0;0;1,329;;;;;;;;;;;;;
11.3.2015 1:00;11.3.2015 2:00;0;0;0;1,034;;;;;;;;;;;;;
11.3.2015 2:00;11.3.2015 3:00;0;0;0;1,104;;;;;;;;;;;;;
11.3.2015 3:00;11.3.2015 4:00;0;0;0;1,171;;;;;;;;;;;;;
11.3.2015 4:00;11.3.2015 5:00;0;0;0;1,031;;;;;;;;;;;;;
11.3.2015 5:00;11.3.2015 6:00;0;0;0,003;1,083;;;;;;;;;;;;;
11.3.2015 6:00;11.3.2015 7:00;0,277;0,003;0,035;1,256;;;;;;;;;;;;;
11.3.2015 7:00;11.3.2015 8:00;0,802;0,008;0,081;1,677;;;;;;;;;;;;;
11.3.2015 8:00;11.3.2015 9:00;1,134;0,011;0,11;2,429;;;;;;;;;;;;;
11.3.2015 9:00;11.3.2015 10:00;1,63;0,017;0,149;3,346;;;;;;;;;;;;;
11.3.2015 10:00;11.3.2015 11:00;1,553;0,015;0,145;4,07;;;;;;;;;;;;;
11.3.2015 11:00;11.3.2015 12:00;2,658;0,055;0,21;5,166;;;;;;;;;;;;;
11.3.2015 12:00;11.3.2015 13:00;3,312;0,113;0,218;6,46;;;;;;;;;;;;;
11.3.2015 13:00;11.3.2015 14:00;2,665;0,085;0,184;7,269;;;;;;;;;;;;;
11.3.2015 14:00;11.3.2015 15:00;1,488;0,032;0,125;7,313;;;;;;;;;;;;;
11.3.2015 15:00;11.3.2015 16:00;0,686;0,012;0,068;6,795;;;;;;;;;;;;;
11.3.2015 16:00;11.3.2015 17:00;0,06;0,002;0,013;5,206;;;;;;;;;;;;;
11.3.2015 17:00;11.3.2015 18:00;0;0;0;4,409;;;;;;;;;;;;;
11.3.2015 18:00;11.3.2015 19:00;0;0;0;4,161;;;;;;;;;;;;;
11.3.2015 19:00;11.3.2015 20:00;0;0;0;3,238;;;;;;;;;;;;;
11.3.2015 20:00;11.3.2015 21:00;0;0;0;2,156;;;;;;;;;;;;;
11.3.2015 21:00;11.3.2015 22:00;0;0;0;1,166;;;;;;;;;;;;;
11.3.2015 22:00;11.3.2015 23:00;0;0;0;1,113;;;;;;;;;;;;;
11.3.2015 23:00;12.3.2015 0:00;0;0;0;1,09;;;;;;;;;;;;;
12.3.2015 0:00;12.3.2015 1:00;0;0;0;0,927;;;;;;;;;;;;;
12.3.2015 1:00;12.3.2015 2:00;0;0;0;0,87;;;;;;;;;;;;;
12.3.2015 2:00;12.3.2015 3:00;0;0;0;0,792;;;;;;;;;;;;;
12.3.2015 3:00;12.3.2015 4:00;0;0;0;0,806;;;;;;;;;;;;;
12.3.2015 4:00;12.3.2015 5:00;0;0;0;0,739;;;;;;;;;;;;;
12.3.2015 5:00;12.3.2015 6:00;0,01;0,001;0,006;0,762;;;;;;;;;;;;;
12.3.2015 6:00;12.3.2015 7:00;0,604;0,015;0,056;1,586;;;;;;;;;;;;;
12.3.2015 7:00;12.3.2015 8:00;1,645;0,051;0,117;2,376;;;;;;;;;;;;;
12.3.2015 8:00;12.3.2015 9:00;2,976;0,126;0,168;3,435;;;;;;;;;;;;;
12.3.2015 9:00;12.3.2015 10:00;3,98;0,195;0,199;4,545;;;;;;;;;;;;;
12.3.2015 10:00;12.3.2015 11:00;3,652;0,143;0,22;5,274;;;;;;;;;;;;;
12.3.2015 11:00;12.3.2015 12:00;3,12;0,094;0,216;5,651;;;;;;;;;;;;;
12.3.2015 12:00;12.3.2015 13:00;2,755;0,076;0,2;5,863;;;;;;;;;;;;;
12.3.2015 13:00;12.3.2015 14:00;2,418;0,069;0,174;5,932;;;;;;;;;;;;;
12.3.2015 14:00;12.3.2015 15:00;1,707;0,046;0,129;5,718;;;;;;;;;;;;;
12.3.2015 15:00;12.3.2015 16:00;0,873;0,022;0,075;5,259;;;;;;;;;;;;;
12.3.2015 16:00;12.3.2015 17:00;0,125;0,005;0,018;3,956;;;;;;;;;;;;;
12.3.2015 17:00;12.3.2015 18:00;0;0;0;2,352;;;;;;;;;;;;;
12.3.2015 18:00;12.3.2015 19:00;0;0;0;1,656;;;;;;;;;;;;;
12.3.2015 19:00;12.3.2015 20:00;0;0;0;0,729;;;;;;;;;;;;;
12.3.2015 20:00;12.3.2015 21:00;0;0;0;0,21;;;;;;;;;;;;;
12.3.2015 21:00;12.3.2015 22:00;0;0;0;0,037;;;;;;;;;;;;;
12.3.2015 22:00;12.3.2015 23:00;0;0;0;-0,33;;;;;;;;;;;;;
12.3.2015 23:00;13.3.2015 0:00;0;0;0;-0,695;;;;;;;;;;;;;
13.3.2015 0:00;13.3.2015 1:00;0;0;0;-1,089;;;;;;;;;;;;;
13.3.2015 1:00;13.3.2015 2:00;0;0;0;-1,373;;;;;;;;;;;;;
13.3.2015 2:00;13.3.2015 3:00;0;0;0;-1,574;;;;;;;;;;;;;
13.3.2015 3:00;13.3.2015 4:00;0;0;0;-1,636;;;;;;;;;;;;;
13.3.2015 4:00;13.3.2015 5:00;0;0;0;-1,788;;;;;;;;;;;;;
13.3.2015 5:00;13.3.2015 6:00;0,018;0,001;0,007;-1,848;;;;;;;;;;;;;
13.3.2015 6:00;13.3.2015 7:00;0,749;0,023;0,06;-1,24;;;;;;;;;;;;;
13.3.2015 7:00;13.3.2015 8:00;2,162;0,094;0,119;0,1;;;;;;;;;;;;;
13.3.2015 8:00;13.3.2015 9:00;3,945;0,238;0,148;2,133;;;;;;;;;;;;;
13.3.2015 9:00;13.3.2015 10:00;6,087;0,483;0,135;4,739;;;;;;;;;;;;;
13.3.2015 10:00;13.3.2015 11:00;6,558;0,534;0,143;6,165;;;;;;;;;;;;;
13.3.2015 11:00;13.3.2015 12:00;6,196;0,48;0,158;6,866;;;;;;;;;;;;;
13.3.2015 12:00;13.3.2015 13:00;5,799;0,44;0,154;7,353;;;;;;;;;;;;;
13.3.2015 13:00;13.3.2015 14:00;3,744;0,208;0,168;7,395;;;;;;;;;;;;;
13.3.2015 14:00;13.3.2015 15:00;1,691;0,048;0,127;6,953;;;;;;;;;;;;;
13.3.2015 15:00;13.3.2015 16:00;0,541;0,008;0,058;6,171;;;;;;;;;;;;;
13.3.2015 16:00;13.3.2015 17:00;0,032;0,001;0,01;4,862;;;;;;;;;;;;;
13.3.2015 17:00;13.3.2015 18:00;0;0;0;4,069;;;;;;;;;;;;;
13.3.2015 18:00;13.3.2015 19:00;0;0;0;3,546;;;;;;;;;;;;;
13.3.2015 19:00;13.3.2015 20:00;0;0;0;3,037;;;;;;;;;;;;;
13.3.2015 20:00;13.3.2015 21:00;0;0;0;2,66;;;;;;;;;;;;;
13.3.2015 21:00;13.3.2015 22:00;0;0;0;2,432;;;;;;;;;;;;;
13.3.2015 22:00;13.3.2015 23:00;0;0;0;2,131;;;;;;;;;;;;;
13.3.2015 23:00;14.3.2015 0:00;0;0;0;1,939;;;;;;;;;;;;;
14.3.2015 0:00;14.3.2015 1:00;0;0;0;1,926;;;;;;;;;;;;;
14.3.2015 1:00;14.3.2015 2:00;0;0;0;1,973;;;;;;;;;;;;;
14.3.2015 2:00;14.3.2015 3:00;0;0;0;1,897;;;;;;;;;;;;;
14.3.2015 3:00;14.3.2015 4:00;0;0;0;1,745;;;;;;;;;;;;;
14.3.2015 4:00;14.3.2015 5:00;0;0;0;1,594;;;;;;;;;;;;;
14.3.2015 5:00;14.3.2015 6:00;0;0;0,003;1,498;;;;;;;;;;;;;
14.3.2015 6:00;14.3.2015 7:00;0,123;0,001;0,021;1,649;;;;;;;;;;;;;
14.3.2015 7:00;14.3.2015 8:00;0,461;0,002;0,054;2,15;;;;;;;;;;;;;
14.3.2015 8:00;14.3.2015 9:00;1,169;0,01;0,114;2,961;;;;;;;;;;;;;
14.3.2015 9:00;14.3.2015 10:00;2,376;0,042;0,195;4,282;;;;;;;;;;;;;
14.3.2015 10:00;14.3.2015 11:00;2,9;0,064;0,225;5,344;;;;;;;;;;;;;
14.3.2015 11:00;14.3.2015 12:00;2,522;0,043;0,21;5,81;;;;;;;;;;;;;
14.3.2015 12:00;14.3.2015 13:00;1,973;0,025;0,176;6,012;;;;;;;;;;;;;
14.3.2015 13:00;14.3.2015 14:00;1,495;0,016;0,14;6,116;;;;;;;;;;;;;
14.3.2015 14:00;14.3.2015 15:00;1,335;0,019;0,122;6,191;;;;;;;;;;;;;
14.3.2015 15:00;14.3.2015 16:00;0,482;0,004;0,055;5,808;;;;;;;;;;;;;
14.3.2015 16:00;14.3.2015 17:00;0,049;0,001;0,012;4,747;;;;;;;;;;;;;
